year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,period
2023,3,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12391,13851,ISP,OKC,1381,2,304.43,WN,1.0,304.43,WN,1.0,304.43,"(40.123164, -75.333718)","(35.468494, -97.521264)",202331239113851ISPOKC,Post-Pandemic
2023,3,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12478,13851,JFK,OKC,1381,10,385.69,AA,0.7065,362.03,AA,0.7065,362.03,"(40.123164, -75.333718)","(35.468494, -97.521264)",202331247813851JFKOKC,Post-Pandemic
2023,3,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12953,13851,LGA,OKC,1381,259,343.47,AA,0.5611,357.31,WN,0.1357,249.4,"(40.123164, -75.333718)","(35.468494, -97.521264)",202331295313851LGAOKC,Post-Pandemic
2023,3,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11618,14027,EWR,PBI,1056,1452,207.23,UA,0.7947,217.39,B6,0.1845,158.95,"(40.123164, -75.333718)","(33.90976, -98.500854)",202331161814027EWRPBI,Post-Pandemic
2023,3,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12197,14027,HPN,PBI,1056,852,199.59,B6,0.9764,198.94,B6,0.9764,198.94,"(40.123164, -75.333718)","(33.90976, -98.500854)",202331219714027HPNPBI,Post-Pandemic
2023,3,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12391,14027,ISP,PBI,1056,308,233.68,WN,0.7866,268.03,F9,0.2134,107.04,"(40.123164, -75.333718)","(33.90976, -98.500854)",202331239114027ISPPBI,Post-Pandemic
2023,3,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12478,14027,JFK,PBI,1056,951,174.1,B6,0.616,167.6,B6,0.616,167.6,"(40.123164, -75.333718)","(33.90976, -98.500854)",202331247814027JFKPBI,Post-Pandemic
2023,3,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12953,14027,LGA,PBI,1056,1432,191.32,B6,0.4948,166.86,B6,0.4948,166.86,"(40.123164, -75.333718)","(33.90976, -98.500854)",202331295314027LGAPBI,Post-Pandemic
2023,3,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",11618,14057,EWR,PDX,2482,705,306.99,UA,0.5951,310.77,AS,0.3485,300.11,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331161814057EWRPDX,Post-Pandemic
2023,3,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12197,14057,HPN,PDX,2482,7,342.37,DL,0.75,345.26,AA,0.2167,334.17,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331219714057HPNPDX,Post-Pandemic
2023,3,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12391,14057,ISP,PDX,2482,0,467.5,WN,1.0,467.5,WN,1.0,467.5,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331239114057ISPPDX,Post-Pandemic
2023,3,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12478,14057,JFK,PDX,2482,866,302.94,DL,0.4088,347.67,B6,0.2239,218.77,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331247814057JFKPDX,Post-Pandemic
2023,3,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12953,14057,LGA,PDX,2482,63,330.46,WN,0.2582,269.14,WN,0.2582,269.14,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331295314057LGAPDX,Post-Pandemic
2023,3,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",11618,14321,EWR,PWM,284,308,174.85,UA,0.9968,174.57,UA,0.9968,174.57,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331161814321EWRPWM,Post-Pandemic
2023,3,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",12197,14321,HPN,PWM,284,0,319.25,AA,1.0,319.25,AA,1.0,319.25,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331219714321HPNPWM,Post-Pandemic
2023,3,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",12391,14321,ISP,PWM,284,11,66.02,MX,0.9897,64.01,MX,0.9897,64.01,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331239114321ISPPWM,Post-Pandemic
2023,3,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",12478,14321,JFK,PWM,284,246,154.35,B6,0.6439,144.95,B6,0.6439,144.95,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331247814321JFKPWM,Post-Pandemic
2023,3,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",12953,14321,LGA,PWM,284,304,200.67,DL,0.5693,238.48,B6,0.4232,150.16,"(40.123164, -75.333718)","(45.516018, -122.681425)",202331295314321LGAPWM,Post-Pandemic
2023,3,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",11618,14492,EWR,RDU,459,1021,158.36,UA,0.7847,156.84,UA,0.7847,156.84,"(40.123164, -75.333718)","(42.673348, -72.179683)",202331161814492EWRRDU,Post-Pandemic
2023,3,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",12197,14492,HPN,RDU,459,29,180.58,AA,0.9208,174.58,AA,0.9208,174.58,"(40.123164, -75.333718)","(42.673348, -72.179683)",202331219714492HPNRDU,Post-Pandemic
2023,3,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",12391,14492,ISP,RDU,459,93,126.73,WN,0.4185,196.24,F9,0.1876,60.43,"(40.123164, -75.333718)","(42.673348, -72.179683)",202331239114492ISPRDU,Post-Pandemic
2023,3,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",12478,14492,JFK,RDU,459,916,147.76,B6,0.4153,131.41,B6,0.4153,131.41,"(40.123164, -75.333718)","(42.673348, -72.179683)",202331247814492JFKRDU,Post-Pandemic
2023,3,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",12953,14492,LGA,RDU,459,1237,162.36,AA,0.5608,148.34,AA,0.5608,148.34,"(40.123164, -75.333718)","(42.673348, -72.179683)",202331295314492LGARDU,Post-Pandemic
2023,3,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",11618,14524,EWR,RIC,321,220,162.73,UA,0.9901,162.33,UA,0.9901,162.33,"(40.123164, -75.333718)","(37.540759, -77.433932)",202331161814524EWRRIC,Post-Pandemic
2023,3,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",12197,14524,HPN,RIC,321,1,289.49,AA,0.7273,331.25,DL,0.1818,205.85,"(40.123164, -75.333718)","(37.540759, -77.433932)",202331219714524HPNRIC,Post-Pandemic
2023,3,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",12391,14524,ISP,RIC,321,20,81.34,MX,1.0,81.34,MX,1.0,81.34,"(40.123164, -75.333718)","(37.540759, -77.433932)",202331239114524ISPRIC,Post-Pandemic
2023,3,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",12478,14524,JFK,RIC,321,138,145.09,DL,0.9803,144.76,DL,0.9803,144.76,"(40.123164, -75.333718)","(37.540759, -77.433932)",202331247814524JFKRIC,Post-Pandemic
2023,3,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",12953,14524,LGA,RIC,321,441,151.06,DL,0.622,158.96,AA,0.3476,135.51,"(40.123164, -75.333718)","(37.540759, -77.433932)",202331295314524LGARIC,Post-Pandemic
2023,3,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",11618,14570,EWR,RNO,2443,104,446.32,UA,0.4728,512.92,AA,0.249,424.87,"(40.123164, -75.333718)","(30.177159, -95.162771)",202331161814570EWRRNO,Post-Pandemic
2023,3,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",12197,14570,HPN,RNO,2443,1,327.8,AA,0.6,284.33,AA,0.6,284.33,"(40.123164, -75.333718)","(30.177159, -95.162771)",202331219714570HPNRNO,Post-Pandemic
2023,3,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",12391,14570,ISP,RNO,2443,1,325.0,WN,1.0,325.0,WN,1.0,325.0,"(40.123164, -75.333718)","(30.177159, -95.162771)",202331239114570ISPRNO,Post-Pandemic
2023,3,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",12478,14570,JFK,RNO,2443,217,313.03,B6,0.7291,270.2,B6,0.7291,270.2,"(40.123164, -75.333718)","(30.177159, -95.162771)",202331247814570JFKRNO,Post-Pandemic
2023,3,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",12953,14570,LGA,RNO,2443,72,387.57,UA,0.4087,461.21,WN,0.2715,284.3,"(40.123164, -75.333718)","(30.177159, -95.162771)",202331295314570LGARNO,Post-Pandemic
2023,3,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",11618,14576,EWR,ROC,285,159,166.48,UA,0.9986,166.44,UA,0.9986,166.44,"(40.123164, -75.333718)","(43.155708, -77.612547)",202331161814576EWRROC,Post-Pandemic
2023,3,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",12197,14576,HPN,ROC,285,0,94.0,AA,1.0,94.0,AA,1.0,94.0,"(40.123164, -75.333718)","(43.155708, -77.612547)",202331219714576HPNROC,Post-Pandemic
2023,3,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",12391,14576,ISP,ROC,285,3,210.92,WN,1.0,210.92,WN,1.0,210.92,"(40.123164, -75.333718)","(43.155708, -77.612547)",202331239114576ISPROC,Post-Pandemic
2023,3,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",12478,14576,JFK,ROC,285,301,166.1,B6,0.5058,154.67,B6,0.5058,154.67,"(40.123164, -75.333718)","(43.155708, -77.612547)",202331247814576JFKROC,Post-Pandemic
2023,3,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",12953,14576,LGA,ROC,285,164,173.54,DL,0.9814,172.6,DL,0.9814,172.6,"(40.123164, -75.333718)","(43.155708, -77.612547)",202331295314576LGAROC,Post-Pandemic
2023,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",11618,14869,EWR,SLC,2022,724,257.9,DL,0.4549,318.52,NK,0.2089,118.94,"(40.123164, -75.333718)","(40.758478, -111.888142)",202331161814869EWRSLC,Post-Pandemic
2023,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12197,14869,HPN,SLC,2022,13,305.97,DL,0.5508,348.22,B6,0.2119,169.92,"(40.123164, -75.333718)","(40.758478, -111.888142)",202331219714869HPNSLC,Post-Pandemic
2023,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12391,14869,ISP,SLC,2022,1,386.8,WN,1.0,386.8,WN,1.0,386.8,"(40.123164, -75.333718)","(40.758478, -111.888142)",202331239114869ISPSLC,Post-Pandemic
2023,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12478,14869,JFK,SLC,2022,1026,296.15,DL,0.624,346.16,B6,0.3357,200.93,"(40.123164, -75.333718)","(40.758478, -111.888142)",202331247814869JFKSLC,Post-Pandemic
2023,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12953,14869,LGA,SLC,2022,118,264.61,DL,0.4164,306.5,WN,0.217,200.51,"(40.123164, -75.333718)","(40.758478, -111.888142)",202331295314869LGASLC,Post-Pandemic
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",11618,14685,EWR,SAV,748,537,154.74,UA,0.929,155.65,G4,0.0358,76.2,"(40.123164, -75.333718)","(40.115007, -111.654713)",202331161814685EWRSAV,Post-Pandemic
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12197,14685,HPN,SAV,748,46,123.93,MX,0.669,89.32,MX,0.669,89.32,"(40.123164, -75.333718)","(40.115007, -111.654713)",202331219714685HPNSAV,Post-Pandemic
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12391,14685,ISP,SAV,748,14,212.76,WN,1.0,212.76,WN,1.0,212.76,"(40.123164, -75.333718)","(40.115007, -111.654713)",202331239114685ISPSAV,Post-Pandemic
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12478,14685,JFK,SAV,748,460,146.9,B6,0.5256,130.97,B6,0.5256,130.97,"(40.123164, -75.333718)","(40.115007, -111.654713)",202331247814685JFKSAV,Post-Pandemic
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12953,14685,LGA,SAV,748,387,161.39,DL,0.4611,181.45,B6,0.4299,134.48,"(40.123164, -75.333718)","(40.115007, -111.654713)",202331295314685LGASAV,Post-Pandemic
2023,3,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",11618,14986,EWR,SRQ,1069,426,194.8,UA,0.9528,192.26,UA,0.9528,192.26,"(40.123164, -75.333718)","(27.336483, -82.538602)",202331161814986EWRSRQ,Post-Pandemic
2023,3,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",12197,14986,HPN,SRQ,1069,14,212.31,DL,0.7121,223.76,AA,0.2652,179.18,"(40.123164, -75.333718)","(27.336483, -82.538602)",202331219714986HPNSRQ,Post-Pandemic
2023,3,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",12391,14986,ISP,SRQ,1069,17,261.38,WN,0.9937,261.99,WN,0.9937,261.99,"(40.123164, -75.333718)","(27.336483, -82.538602)",202331239114986ISPSRQ,Post-Pandemic
2023,3,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",12478,14986,JFK,SRQ,1069,261,159.66,B6,0.9658,156.0,B6,0.9658,156.0,"(40.123164, -75.333718)","(27.336483, -82.538602)",202331247814986JFKSRQ,Post-Pandemic
2023,3,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",12953,14986,LGA,SRQ,1069,168,238.62,DL,0.8418,247.28,WN,0.0344,134.45,"(40.123164, -75.333718)","(27.336483, -82.538602)",202331295314986LGASRQ,Post-Pandemic
2023,3,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",11618,15096,EWR,SYR,222,98,148.45,UA,0.9978,148.32,UA,0.9978,148.32,"(40.123164, -75.333718)","(43.047945, -76.147448)",202331161815096EWRSYR,Post-Pandemic
2023,3,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",12391,15096,ISP,SYR,222,2,208.95,WN,1.0,208.95,WN,1.0,208.95,"(40.123164, -75.333718)","(43.047945, -76.147448)",202331239115096ISPSYR,Post-Pandemic
2023,3,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",12478,15096,JFK,SYR,222,135,149.01,DL,0.5554,168.0,B6,0.3965,123.16,"(40.123164, -75.333718)","(43.047945, -76.147448)",202331247815096JFKSYR,Post-Pandemic
2023,3,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",12953,15096,LGA,SYR,222,103,181.52,DL,0.9947,181.49,DL,0.9947,181.49,"(40.123164, -75.333718)","(43.047945, -76.147448)",202331295315096LGASYR,Post-Pandemic
2023,3,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",14635,10821,RSW,BWI,919,317,209.54,WN,0.9421,205.76,WN,0.9421,205.76,"(40.253979, -103.801495)","(38.892062, -77.019912)",202331463510821RSWBWI,Post-Pandemic
2023,3,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",14635,11278,RSW,DCA,919,390,148.64,AA,0.5703,161.6,B6,0.3502,117.78,"(40.253979, -103.801495)","(38.892062, -77.019912)",202331463511278RSWDCA,Post-Pandemic
2023,3,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",14635,12264,RSW,IAD,919,179,162.35,UA,0.9291,158.1,UA,0.9291,158.1,"(40.253979, -103.801495)","(38.892062, -77.019912)",202331463512264RSWIAD,Post-Pandemic
2023,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,11618,RSW,EWR,1102,957,180.31,UA,0.7073,192.82,B6,0.265,142.3,"(40.253979, -103.801495)","(40.123164, -75.333718)",202331463511618RSWEWR,Post-Pandemic
2023,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12197,RSW,HPN,1102,281,164.07,B6,0.9508,162.23,B6,0.9508,162.23,"(40.253979, -103.801495)","(40.123164, -75.333718)",202331463512197RSWHPN,Post-Pandemic
2023,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12391,RSW,ISP,1102,19,257.99,WN,0.9883,259.08,WN,0.9883,259.08,"(40.253979, -103.801495)","(40.123164, -75.333718)",202331463512391RSWISP,Post-Pandemic
2023,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12478,RSW,JFK,1102,629,142.55,B6,0.6865,138.98,B6,0.6865,138.98,"(40.253979, -103.801495)","(40.123164, -75.333718)",202331463512478RSWJFK,Post-Pandemic
2023,3,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12953,RSW,LGA,1102,635,157.27,B6,0.5148,139.81,B6,0.5148,139.81,"(40.253979, -103.801495)","(40.123164, -75.333718)",202331463512953RSWLGA,Post-Pandemic
2023,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,11618,XNA,EWR,1159,46,395.43,AA,0.5224,340.92,AA,0.5224,340.92,"(36.061928, -94.160583)","(40.123164, -75.333718)",202331591911618XNAEWR,Post-Pandemic
2023,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12197,XNA,HPN,1159,3,299.47,AA,0.5,279.12,AA,0.5,279.12,"(36.061928, -94.160583)","(40.123164, -75.333718)",202331591912197XNAHPN,Post-Pandemic
2023,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12478,XNA,JFK,1159,9,334.22,AA,0.5402,333.48,DL,0.3793,332.55,"(36.061928, -94.160583)","(40.123164, -75.333718)",202331591912478XNAJFK,Post-Pandemic
2023,3,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12953,XNA,LGA,1159,197,342.56,AA,0.8988,340.64,B6,0.0188,292.94,"(36.061928, -94.160583)","(40.123164, -75.333718)",202331591912953XNALGA,Post-Pandemic
2023,3,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",11996,10821,GSP,BWI,426,136,193.95,WN,0.8317,179.17,WN,0.8317,179.17,"(44.513288, -88.013256)","(38.892062, -77.019912)",202331199610821GSPBWI,Post-Pandemic
2023,3,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",11996,11278,GSP,DCA,426,163,245.67,AA,0.893,248.2,WN,0.0412,156.73,"(44.513288, -88.013256)","(38.892062, -77.019912)",202331199611278GSPDCA,Post-Pandemic
2023,3,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",11996,12264,GSP,IAD,426,12,311.6,AA,0.4393,336.17,DL,0.3738,303.27,"(44.513288, -88.013256)","(38.892062, -77.019912)",202331199612264GSPIAD,Post-Pandemic
2023,3,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,11618,GSP,EWR,643,259,191.79,UA,0.9319,185.77,UA,0.9319,185.77,"(44.513288, -88.013256)","(40.123164, -75.333718)",202331199611618GSPEWR,Post-Pandemic
2023,3,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,12197,GSP,HPN,643,11,226.91,AA,0.6392,229.55,DL,0.3505,220.61,"(44.513288, -88.013256)","(40.123164, -75.333718)",202331199612197GSPHPN,Post-Pandemic
2023,3,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,12391,GSP,ISP,643,4,231.62,WN,1.0,231.62,WN,1.0,231.62,"(44.513288, -88.013256)","(40.123164, -75.333718)",202331199612391GSPISP,Post-Pandemic
2023,3,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,12478,GSP,JFK,643,14,251.58,AA,0.8175,205.81,AA,0.8175,205.81,"(44.513288, -88.013256)","(40.123164, -75.333718)",202331199612478GSPJFK,Post-Pandemic
2023,3,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,12953,GSP,LGA,643,382,182.09,AA,0.5249,167.05,AA,0.5249,167.05,"(44.513288, -88.013256)","(40.123164, -75.333718)",202331199612953GSPLGA,Post-Pandemic
2023,3,31986,30466,"Grand Rapids, MI","Phoenix, AZ",11986,10466,GRR,AZA,1574,157,124.64,G4,1.0,124.64,G4,1.0,124.64,"(47.925705, -97.036068)","(30.406931, -87.217578)",202331198610466GRRAZA,Post-Pandemic
2023,3,31986,30466,"Grand Rapids, MI","Phoenix, AZ",11986,14107,GRR,PHX,1574,138,317.75,WN,0.2922,285.5,WN,0.2922,285.5,"(47.925705, -97.036068)","(30.406931, -87.217578)",202331198614107GRRPHX,Post-Pandemic
2023,3,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",11986,10821,GRR,BWI,528,132,202.62,WN,0.8696,199.25,WN,0.8696,199.25,"(47.925705, -97.036068)","(38.892062, -77.019912)",202331198610821GRRBWI,Post-Pandemic
2023,3,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",11986,11278,GRR,DCA,528,141,261.31,AA,0.7569,265.21,UA,0.1262,242.68,"(47.925705, -97.036068)","(38.892062, -77.019912)",202331198611278GRRDCA,Post-Pandemic
2023,3,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",11986,12264,GRR,IAD,528,22,258.74,UA,0.5728,261.24,WN,0.2621,200.13,"(47.925705, -97.036068)","(38.892062, -77.019912)",202331198612264GRRIAD,Post-Pandemic
2023,3,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",11986,11618,GRR,EWR,656,276,192.06,UA,0.8333,207.72,G4,0.1353,75.98,"(47.925705, -97.036068)","(40.123164, -75.333718)",202331198611618GRREWR,Post-Pandemic
2023,3,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",11986,12197,GRR,HPN,656,7,304.71,DL,0.5538,338.0,AA,0.4,262.38,"(47.925705, -97.036068)","(40.123164, -75.333718)",202331198612197GRRHPN,Post-Pandemic
2023,3,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",11986,12391,GRR,ISP,656,1,253.36,WN,1.0,253.36,WN,1.0,253.36,"(47.925705, -97.036068)","(40.123164, -75.333718)",202331198612391GRRISP,Post-Pandemic
2023,3,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",11986,12478,GRR,JFK,656,9,241.51,AA,0.5,212.02,AA,0.5,212.02,"(47.925705, -97.036068)","(40.123164, -75.333718)",202331198612478GRRJFK,Post-Pandemic
2023,3,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",11986,12953,GRR,LGA,656,247,212.36,DL,0.5974,226.72,AA,0.337,192.25,"(47.925705, -97.036068)","(40.123164, -75.333718)",202331198612953GRRLGA,Post-Pandemic
2023,3,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,10800,GRR,BUR,1874,18,306.12,WN,0.6061,302.03,AA,0.3091,301.68,"(47.925705, -97.036068)","(34.052238, -118.243344)",202331198610800GRRBUR,Post-Pandemic
2023,3,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12892,GRR,LAX,1874,170,323.49,G4,0.2631,180.11,G4,0.2631,180.11,"(47.925705, -97.036068)","(34.052238, -118.243344)",202331198612892GRRLAX,Post-Pandemic
2023,3,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12954,GRR,LGB,1874,13,272.31,WN,0.975,269.38,WN,0.975,269.38,"(47.925705, -97.036068)","(34.052238, -118.243344)",202331198612954GRRLGB,Post-Pandemic
2023,3,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,13891,GRR,ONT,1874,49,331.77,AA,0.3245,343.55,F9,0.1148,148.69,"(47.925705, -97.036068)","(34.052238, -118.243344)",202331198613891GRRONT,Post-Pandemic
2023,3,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,14908,GRR,SNA,1874,58,372.21,AA,0.3759,352.73,AA,0.3759,352.73,"(47.925705, -97.036068)","(34.052238, -118.243344)",202331198614908GRRSNA,Post-Pandemic
2023,3,31986,33195,"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",11986,14112,GRR,PIE,1044,172,91.67,G4,1.0,91.67,G4,1.0,91.67,"(47.925705, -97.036068)","(37.8606, -78.804199)",202331198614112GRRPIE,Post-Pandemic
2023,3,31986,33195,"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",11986,15304,GRR,TPA,1044,80,263.5,DL,0.4085,316.18,WN,0.2855,185.9,"(47.925705, -97.036068)","(37.8606, -78.804199)",202331198615304GRRTPA,Post-Pandemic
2023,3,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,11618,GSO,EWR,481,191,179.52,UA,0.9379,175.97,UA,0.9379,175.97,"(36.072701, -79.793899)","(40.123164, -75.333718)",202331199511618GSOEWR,Post-Pandemic
2023,3,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12197,GSO,HPN,481,8,187.18,AA,0.9067,185.83,AA,0.9067,185.83,"(36.072701, -79.793899)","(40.123164, -75.333718)",202331199512197GSOHPN,Post-Pandemic
2023,3,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12478,GSO,JFK,481,8,202.49,AA,0.6944,206.99,AA,0.6944,206.99,"(36.072701, -79.793899)","(40.123164, -75.333718)",202331199512478GSOJFK,Post-Pandemic
2023,3,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12953,GSO,LGA,481,438,169.31,DL,0.5314,182.34,AA,0.4569,153.55,"(36.072701, -79.793899)","(40.123164, -75.333718)",202331199512953GSOLGA,Post-Pandemic
2023,3,32206,31453,"Harlingen/San Benito, TX","Houston, TX",12206,12191,HRL,HOU,295,251,124.78,WN,0.9978,124.73,WN,0.9978,124.73,"(40.8078, -73.945801)","(29.760803, -95.369506)",202331220612191HRLHOU,Post-Pandemic
2023,3,32206,31453,"Harlingen/San Benito, TX","Houston, TX",12206,12266,HRL,IAH,295,34,235.74,UA,0.9369,240.77,AA,0.0568,159.46,"(40.8078, -73.945801)","(29.760803, -95.369506)",202331220612266HRLIAH,Post-Pandemic
2023,3,32211,30466,"Las Vegas, NV","Phoenix, AZ",12889,14107,LAS,PHX,255,1708,147.54,WN,0.6209,154.27,WN,0.6209,154.27,"(36.169202, -115.140597)","(30.406931, -87.217578)",202331288914107LASPHX,Post-Pandemic
2023,3,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,10821,LAS,BWI,2106,1056,268.53,WN,0.6208,311.51,NK,0.2519,159.29,"(36.169202, -115.140597)","(38.892062, -77.019912)",202331288910821LASBWI,Post-Pandemic
2023,3,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,11278,LAS,DCA,2106,699,283.51,AA,0.552,321.46,WN,0.1811,236.6,"(36.169202, -115.140597)","(38.892062, -77.019912)",202331288911278LASDCA,Post-Pandemic
